Vacancy,Salary,Company,English,OperatingMode,ManagementMethods,Region,Education_Высшее,Education_Не требуется,Education_Среднее,WorkExperience_Более 6 лет,WorkExperience_Нет опыта,WorkExperience_От 1 года до 3 лет,WorkExperience_От 3 до 6 лет
1375,120000.0,2458,Не требуется,Полная занятость,Не указаны,48,False,True,False,False,False,True,False
1277,80000.0,1541,Не требуется,Полная занятость,Не указаны,48,True,False,False,False,True,False,False
1685,170000.0,1474,Не требуется,Полная занятость,Не указаны,48,True,False,False,False,False,False,True
1890,60000.0,2196,Не требуется,Полная занятость,Не указаны,48,True,False,False,False,False,True,False
492,100000.0,1594,Не требуется,Полная занятость,Не указаны,48,False,True,False,False,False,True,False
1696,120000.0,1565,Не требуется,Полная занятость,Не указаны,48,False,True,False,False,False,False,True
385,130000.0,1689,Не требуется,Полная занятость,Не указаны,48,True,False,False,False,False,False,True
1248,100000.0,1055,Требуется,Полная занятость,Не указаны,48,True,False,False,False,False,True,False
1775,150000.0,2414,Не требуется,Полная занятость,lean,48,False,True,False,False,False,False,True
1797,140000.0,1442,Не требуется,Полная занятость,Не указаны,48,True,False,False,False,False,False,True
432,100000.0,1431,Не требуется,Полная занятость,Не указаны,48,False,True,False,True,False,False,False
1287,50000.0,510,Не требуется,Полная занятость,Не указаны,48,False,True,False,False,False,True,False
1784,132000.0,575,Не требуется,Полная занятость,Не указаны,48,True,False,False,False,False,False,True
1798,120000.0,710,Не требуется,Полная занятость,Не указаны,48,False,True,False,False,False,False,True
394,130000.0,1689,Не требуется,Полная занятость,Не указаны,48,True,False,False,False,False,False,True
1607,100000.0,1018,Не требуется,Полная занятость,Не указаны,48,True,False,False,False,False,False,True
463,100000.0,2397,Не требуется,Полная занятость,Не указаны,48,False,True,False,False,False,False,True
1539,150000.0,2487,Не требуется,Полная занятость,Не указаны,48,False,True,False,False,False,False,True
1393,180000.0,1528,Не требуется,Полная занятость,Не указаны,48,True,False,False,False,False,True,False
1864,300000.0,552,Не требуется,Полная занятость,Не указаны,48,True,False,False,False,False,False,True
649,30000.0,1137,Не требуется,Проектная работа,Не указаны,48,False,True,False,False,False,True,False
1623,100000.0,850,Не требуется,Полная занятость,Не указаны,48,True,False,False,False,False,True,False
455,100000.0,541,Требуется,Полная занятость,Не указаны,48,False,True,False,False,False,False,True
1446,150000.0,959,Не требуется,Полная занятость,Не указаны,48,False,True,False,False,False,False,True
353,140000.0,1481,Не требуется,Полная занятость,Не указаны,48,True,False,False,False,False,False,True
